mPCR_run_ID,,mPCR_run_name,original_run_order,group,Null_group,Total_raw_reads_flagstat,Supplementary Reads,pp + map in way that makes sense (count),pp + map in way that makes sense (percent),Primary reads that mapped (count),Primary reads that mapped (percent),Total_reads_after_MQ0_flagstat,Percent_tot_wMQover0,Total_reads_after_MQ0_flagstat_onAMPonly,Percent_readsONamp_afterMQ0filter,CUSTOM_AMPLICON_SET,GENOME_SIZE,AMPLICON_TERRITORY,TARGET_TERRITORY,TOTAL_READS,PF_READS,PF_BASES,PF_UNIQUE_READS,PCT_PF_READS,PCT_PF_UQ_READS,PF_UQ_READS_ALIGNED,PF_SELECTED_PAIRS,PF_SELECTED_UNIQUE_PAIRS,PCT_PF_UQ_READS_ALIGNED,PF_BASES_ALIGNED,PF_UQ_BASES_ALIGNED,ON_AMPLICON_BASES,NEAR_AMPLICON_BASES,OFF_AMPLICON_BASES,ON_TARGET_BASES,ON_TARGET_FROM_PAIR_BASES,PCT_AMPLIFIED_BASES,PCT_OFF_AMPLICON,ON_AMPLICON_VS_SELECTED,MEAN_AMPLICON_COVERAGE,MEAN_TARGET_COVERAGE,MEDIAN_TARGET_COVERAGE,MAX_TARGET_COVERAGE,FOLD_ENRICHMENT,ZERO_CVG_TARGETS_PCT,PCT_EXC_DUPE,PCT_EXC_MAPQ,PCT_EXC_BASEQ,PCT_EXC_OVERLAP,PCT_EXC_OFF_TARGET,FOLD_80_BASE_PENALTY,PCT_TARGET_BASES_1X,PCT_TARGET_BASES_2X,PCT_TARGET_BASES_10X,PCT_TARGET_BASES_20X,PCT_TARGET_BASES_30X,AT_DROPOUT,GC_DROPOUT,HET_SNP_SENSITIVITY,HET_SNP_Q,SAMPLE,LIBRARY,READ_GROUP
18032FL-152-03-115_S146_L002,18032FL-152-03-115_S146_L002_sorted_MQ1.bam,NULL_282_304_A,62,Null,extraction,141885,2089,174,0.12%,139533,99.81%,9262,0.065278218,38,0.004102786,18032FL-152-03-115_S146_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,9231,9231,1393881,9231,1,1,9231,17,17,1,729197,729197,1936,52,727209,389,377,0.002726,0.997274,0.973843,0.210343,0.151244,0,16,704.606519,0.9375,0,0,0.000206,0,0.999742,,0.045879,0.02916,0.00311,0,0,63.68125,10.108865,0.029606,0,,,
18032FL-152-03-381_S412_L002,18032FL-152-03-381_S412_L002_sorted_MQ1.bam,NULL_282_304_B,348,Null,extraction,1904435,13301,0,0.00%,1888825,99.88%,92174,0.048399657,12,0.000130189,18032FL-152-03-381_S412_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,91820,91820,13864820,91820,1,1,91820,2,2,1,6889163,6889163,542,19,6888602,96,95,0.000081,0.999919,0.966132,0.058887,0.037325,0,4,20.879448,0.958333,0,0,0.000299,0,0.999699,,0.015552,0.010109,0,0,0,73.755832,12.247278,0.006193,0,,,
18032FL-152-03-126_S157_L002,18032FL-152-03-126_S157_L002_sorted_MQ1.bam,Null_305_327_A,74,Null,extraction,356604,2846,0,0.00%,353161,99.83%,14484,0.040616482,11,0.000759459,18032FL-152-03-126_S157_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,14386,14386,2172286,14386,1,1,14386,3,3,1,1132903,1132903,326,42,1132535,30,14,0.000325,0.999675,0.88587,0.035419,0.011664,0,10,76.367936,0.986111,0,0,0.000328,0,0.999662,,0.004666,0.000778,0.000778,0,0,80.832037,12.674961,0.001678,0,,,
18032FL-152-03-392_S423_L002,18032FL-152-03-392_S423_L002_sorted_MQ1.bam,Null_305_327_B,360,Null,extraction,1089144,21678,0,0.00%,1065606,99.83%,70172,0.064428579,12,0.000171008,18032FL-152-03-392_S423_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,69888,69888,10553088,69888,1,1,69888,4,4,1,5375041,5375041,531,18,5374492,103,101,0.000102,0.999898,0.967213,0.057692,0.040047,0,3,26.217961,0.9375,0,0,0.000225,0,0.999773,,0.035381,0.003888,0,0,0,71.88958,9.875583,0.00482,0,,,
18032FL-152-03-131_S162_L002,18032FL-152-03-131_S162_L002_sorted_MQ1.bam,Null_328_350_A,80,Null,extraction,187639,2581,0,0.00%,184734,99.82%,11949,0.063680791,2,0.000167378,18032FL-152-03-131_S162_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,11883,11883,1794333,11883,1,1,11883,1,1,1,940279,940279,56,10,940213,4,2,0.00007,0.99993,0.848485,0.006084,0.001555,0,2,15.805836,0.993056,0,0,0.000215,0,0.999783,,0.000778,0.000778,0,0,0,85.96423,17.807154,0.000472,0,,,
18032FL-152-03-397_S428_L002,18032FL-152-03-397_S428_L002_sorted_MQ1.bam,Null_328_350_B,365,Null,extraction,1491555,12645,0,0.00%,1476106,99.81%,78462,0.052604161,21,0.000267645,18032FL-152-03-397_S428_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,78038,78038,11783738,78038,1,1,78038,16,16,1,5925977,5925977,975,28,5924974,171,155,0.000169,0.999831,0.972084,0.105932,0.066485,0,11,43.664735,0.944444,0,0,0.000277,0,0.999719,,0.023717,0.015163,0.00311,0,0,65.513219,11.702955,0.008938,0,,,
18032FL-152-03-137_S168_L002,18032FL-152-03-137_S168_L002_sorted_MQ1.bam,Null_351_373_A,86,Null,extraction,198325,1271,0,0.00%,196776,99.86%,6132,0.030918946,1,0.000163079,18032FL-152-03-137_S168_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,6053,6053,914003,6053,1,1,6053,0,0,1,501357,501357,49,1,501307,8,8,0.0001,0.9999,0.98,0.005324,0.00311,0,1,25.937922,0.993056,0,0,0.000405,0,0.999593,,0.00311,0,0,0,0,82.192846,12.674961,0.000579,0,,,
18032FL-152-03-403_S434_L002,18032FL-152-03-403_S434_L002_sorted_MQ1.bam,Null_351_373_B,372,Null,extraction,1661392,23850,0,0.00%,1635443,99.87%,103948,0.062566811,19,0.000182784,18032FL-152-03-403_S434_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,103525,103525,15632275,103525,1,1,103525,4,4,1,7910570,7910570,584,65,7909921,54,31,0.000082,0.999918,0.899846,0.063451,0.020995,0,14,19.592563,0.965278,0,0,0.000235,0,0.999763,,0.010498,0.001166,0.000778,0,0,75.933126,11.702955,0.003015,0,,,
18032FL-152-03-139_S170_L002,18032FL-152-03-139_S170_L002_sorted_MQ1.bam,Null_374_396_A,88,Null,extraction,356109,6633,0,0.00%,348875,99.83%,23548,0.066125821,8,0.000339732,18032FL-152-03-139_S170_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,23466,23466,3543366,23466,1,1,23466,3,3,1,1821669,1821669,264,25,1821380,26,20,0.000159,0.999841,0.913495,0.028683,0.010109,0,5,38.461006,0.986111,0,0,0.000208,0,0.999789,,0.003888,0.003888,0,0,0,80.832037,12.674961,0.002269,0,,,
18032FL-152-03-405_S436_L002,18032FL-152-03-405_S436_L002_sorted_MQ1.bam,Null_374_396_B,374,Null,extraction,777153,13667,0,0.00%,761494,99.74%,56834,0.073131031,19,0.000334307,18032FL-152-03-405_S436_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,56611,56611,8548261,56611,1,1,56611,12,12,1,4407501,4407501,763,45,4406693,119,87,0.000183,0.999817,0.944307,0.082899,0.046267,0,8,45.942888,0.958333,0,0,0.000192,0,0.999803,,0.021384,0.007776,0,0,0,71.88958,12.247278,0.007456,0,,,
18032FL-152-03-151_S182_L002,18032FL-152-03-151_S182_L002_sorted_MQ1.bam,Null_397_419_A,102,Null,extraction,121038,1214,0,0.00%,119624,99.83%,6879,0.056833391,9,0.00130833,18032FL-152-03-151_S182_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,6828,6828,1031028,6828,1,1,6828,6,6,1,531679,531679,481,9,531189,112,112,0.000922,0.999078,0.981633,0.05226,0.043546,0,3,240.094243,0.965278,0,0,0.000224,0,0.999759,,0.031104,0.009331,0,0,0,69.712286,10.108865,0.013923,0,,,
18032FL-152-03-417_S448_L002,18032FL-152-03-417_S448_L002_sorted_MQ1.bam,Null_397_419_B,387,Null,extraction,1259416,13724,0,0.00%,1243267,99.81%,95759,0.076034448,8,8.35431E-05,18032FL-152-03-417_S448_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,95470,95470,14415970,95470,1,1,95470,2,2,1,7312985,7312985,284,17,7312684,34,28,0.000041,0.999959,0.943522,0.030856,0.013219,0,3,10.306467,0.972222,0,0,0.000186,0,0.999813,,0.00661,0.005832,0,0,0,80.443235,11.702955,0.002575,0,,,
18032FL-152-03-160_S191_L002,18032FL-152-03-160_S191_L002_sorted_MQ1.bam,Null_420_442_A,112,Null,extraction,60673,1165,0,0.00%,59404,99.83%,4342,0.071563958,3,0.000690926,18032FL-152-03-160_S191_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,4319,4319,652169,4319,1,1,4319,2,2,1,347385,347385,151,4,347230,24,24,0.000446,0.999554,0.974194,0.016406,0.009331,0,1,115.359154,0.979167,0,0,0.00021,0,0.999781,,0.009331,0,0,0,0,77.293935,11.702955,0.002209,0,,,
18032FL-152-03-426_S457_L002,18032FL-152-03-426_S457_L002_sorted_MQ1.bam,Null_420_442_B,397,Null,extraction,891152,14804,0,0.00%,874600,99.80%,66443,0.074558549,21,0.00031606,18032FL-152-03-426_S457_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,66234,66234,10001334,66234,1,1,66234,9,9,1,5108967,5108967,715,65,5108187,86,68,0.000153,0.999847,0.916667,0.077684,0.033437,0,15,37.141473,0.958333,0,0,0.000193,0,0.999803,,0.01944,0.003888,0.000778,0,0,65.085537,12.674961,0.0053,0,,,
18032FL-152-03-165_S196_L002,18032FL-152-03-165_S196_L002_sorted_MQ1.bam,Null_443_465_A,117,Null,extraction,134970,2508,0,0.00%,132210,99.81%,8188,0.060665333,3,0.00036639,18032FL-152-03-165_S196_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,8119,8119,1225969,8119,1,1,8119,0,0,1,649311,649311,97,6,649208,11,10,0.000159,0.999841,0.941748,0.010539,0.004277,0,1,39.646527,0.979167,0,0,0.00026,0,0.999735,,0.004277,0,0,0,0,86.119751,16.835148,0.000567,0,,,
18032FL-152-03-431_S462_L002,18032FL-152-03-431_S462_L002_sorted_MQ1.bam,Null_443_465_B,403,Null,extraction,1210922,3976,0,0.00%,1205452,99.88%,28156,0.023251704,5,0.000177582,18032FL-152-03-431_S462_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,27935,27935,4218185,27935,1,1,27935,0,0,1,2145496,2145496,229,11,2145256,50,46,0.000112,0.999888,0.954167,0.02488,0.01944,0,2,28.326567,0.979167,0,0,0.000584,0,0.999413,,0.014386,0.005054,0,0,0,81.065319,16.407465,0.001669,0,,,
18032FL-152-03-168_S199_L002,18032FL-152-03-168_S199_L002_sorted_MQ1.bam,Null_466_488_A,120,Null,extraction,179954,1200,0,0.00%,178508,99.86%,6257,0.034769997,3,0.000479463,18032FL-152-03-168_S199_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,6192,6192,934992,6192,1,1,6192,0,0,1,496136,496136,84,12,496040,6,0,0.000193,0.999807,0.875,0.009126,0.002333,0,3,44.932928,0.993056,0,0,0.000385,0,0.999609,,0.000778,0.000778,0,0,0,85.96423,17.807154,0.000228,0,,,
18032FL-152-03-434_S465_L002,18032FL-152-03-434_S465_L002_sorted_MQ1.bam,Null_466_488_B,406,Null,extraction,984189,19355,0,0.00%,962596,99.77%,67629,0.06871546,9,0.000133079,18032FL-152-03-434_S465_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,67372,67372,10173172,67372,1,1,67372,6,6,1,5237170,5237170,348,19,5236803,54,48,0.00007,0.99993,0.948229,0.03781,0.020995,0,3,17.634727,0.958333,0,0,0.000198,0,0.999801,,0.015552,0.004666,0,0,0,72.667185,11.702955,0.003684,0,,,
18032FL-152-03-177_S208_L002,18032FL-152-03-177_S208_L002_sorted_MQ1.bam,Null_489_511_A,130,Null,extraction,364015,9615,0,0.00%,353836,99.84%,21402,0.05879428,6,0.000280348,18032FL-152-03-177_S208_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,21307,21307,3217357,21307,1,1,21307,0,0,1,1628259,1628259,168,24,1628067,12,0,0.000118,0.999882,0.875,0.018253,0.004666,0,6,27.382429,0.993056,0,0,0.000219,0,0.999778,,0.000778,0.000778,0,0,0,85.96423,17.807154,0.000622,0,,,
18032FL-152-03-443_S474_L002,18032FL-152-03-443_S474_L002_sorted_MQ1.bam,Null_489_511_B,416,Null,extraction,703640,6618,0,0.00%,695924,99.84%,42597,0.060538059,19,0.000446041,18032FL-152-03-443_S474_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,42380,42380,6399380,42380,1,1,42380,5,5,1,3147074,3147074,690,51,3146333,153,106,0.000235,0.999765,0.931174,0.074967,0.059487,0,11,58.187314,0.951389,0,0,0.000246,0,0.999748,,0.039269,0.013219,0.000778,0,0,67.14619,11.275272,0.015736,0,,,
18032FL-152-03-184_S215_L002,18032FL-152-03-184_S215_L002_sorted_MQ1.bam,Null_512_534_A,138,Null,extraction,86928,788,0,0.00%,85976,99.81%,3654,0.042034787,2,0.000547345,18032FL-152-03-184_S215_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,3602,3602,543902,3602,1,1,3602,1,1,1,297394,297394,95,1,297298,21,21,0.000323,0.999677,0.989583,0.010322,0.008165,0,1,84.776909,0.986111,0,0,0.00036,0,0.999633,,0.008165,0,0,0,0,82.192846,12.247278,0.000971,0,,,
18032FL-152-03-450_S481_L002,18032FL-152-03-450_S481_L002_sorted_MQ1.bam,Null_512_534_B,424,Null,extraction,1022158,9690,0,0.00%,1010982,99.85%,58087,0.056827809,11,0.000189371,18032FL-152-03-450_S481_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,57808,57808,8729008,57808,1,1,57808,2,2,1,4399063,4399063,453,23,4398587,81,75,0.000108,0.999892,0.951681,0.049218,0.031493,0,4,27.329029,0.965278,0,0,0.000252,0,0.999746,,0.017885,0.012053,0,0,0,68.351477,12.674961,0.005528,0,,,
18032FL-152-03-18_S49_L002,18032FL-152-03-18_S49_L002_sorted_MQ1.bam,NULL_52_74_A,144,Null,extraction,243508,1918,0,0.00%,241180,99.83%,10626,0.04363717,2,0.000188218,18032FL-152-03-18_S49_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,10534,10534,1590634,10534,1,1,10534,0,0,1,806754,806754,93,5,806656,26,24,0.000121,0.999879,0.94898,0.010104,0.010109,0,1,30.593418,0.986111,0,0,0.000346,0,0.999652,,0.010109,0,0,0,0,85.96423,16.407465,0.000752,0,,,
18032FL-152-03-284_S315_L002,18032FL-152-03-284_S315_L002_sorted_MQ1.bam,NULL_52_74_B,245,Null,extraction,130113,715,0,0.00%,128686,99.45%,14440,0.110980455,5,0.00034626,18032FL-152-03-284_S315_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,14390,14390,2172890,14390,1,1,14390,0,0,1,807024,807024,130,25,806869,10,0,0.000192,0.999808,0.83871,0.014124,0.003888,0,5,42.750685,0.993056,0,0,0.000156,0,0.999838,,0.000778,0.000778,0,0,0,86.119751,17.807154,0.000627,0,,,
18032FL-152-03-193_S224_L002,18032FL-152-03-193_S224_L002_sorted_MQ1.bam,Null_535_557_A,147,Null,extraction,419292,5844,0,0.00%,412809,99.85%,25767,0.061453593,6,0.000232856,18032FL-152-03-193_S224_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,25669,25669,3876019,25669,1,1,25669,1,1,1,2018620,2018620,163,27,2018430,10,2,0.000094,0.999906,0.857895,0.01771,0.003888,0,5,21.429854,0.993056,0,0,0.000221,0,0.999776,,0.000778,0.000778,0,0,0,85.96423,17.807154,0.000559,0,,,
18032FL-152-03-456_S487_L002,18032FL-152-03-456_S487_L002_sorted_MQ1.bam,Null_535_557_B,430,Null,extraction,1197526,19012,0,0.00%,1176601,99.84%,68479,0.057183727,16,0.000233648,18032FL-152-03-456_S487_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,68237,68237,10303787,68237,1,1,68237,5,5,1,5134268,5134268,553,45,5133670,111,103,0.000116,0.999884,0.924749,0.060083,0.043157,0,9,28.584643,0.965278,0,0,0.000228,0,0.999769,,0.030715,0.003888,0,0,0,73.250389,10.031104,0.00654,0,,,
18032FL-152-03-200_S231_L002,18032FL-152-03-200_S231_L002_sorted_MQ1.bam,Null_558_580_A,155,Null,extraction,475276,4780,0,0.00%,469669,99.82%,32851,0.069119838,0,0,18032FL-152-03-200_S231_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,32742,32742,4944042,32742,1,1,32742,0,0,1,2501748,2501748,0,0,2501748,0,0,0,1,,0,0,0,0,0,1,0,0,0.000204,0,0.999796,,0,0,0,0,0,0,0,0,0,,,
18032FL-152-03-466_S497_L002,18032FL-152-03-466_S497_L002_sorted_MQ1.bam,Null_558_580_B,440,Null,extraction,1274573,11931,0,0.00%,1261324,99.90%,59202,0.046448497,3,5.0674E-05,18032FL-152-03-466_S497_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,58978,58978,8905678,58978,1,1,58978,0,0,1,4436139,4436139,126,4,4436009,25,25,0.000029,0.999971,0.969231,0.01369,0.00972,0,2,7.537921,0.986111,0,0,0.000295,0,0.999705,,0.005832,0.003888,0,0,0,82.192846,11.702955,0.001495,0,,,
18032FL-152-03-209_S240_L002,18032FL-152-03-209_S240_L002_sorted_MQ1.bam,Null_581_603_A,164,Null,extraction,171508,1290,0,0.00%,169937,99.83%,7757,0.045228211,3,0.000386747,18032FL-152-03-209_S240_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,7686,7686,1160586,7686,1,1,7686,0,0,1,613902,613902,111,9,613782,19,15,0.000195,0.999805,0.925,0.01206,0.007387,0,2,47.985509,0.986111,0,0,0.000275,0,0.99972,,0.00661,0.000778,0,0,0,78.382582,17.807154,0.002059,0,,,
18032FL-152-03-475_S506_L002,18032FL-152-03-475_S506_L002_sorted_MQ1.bam,Null_581_603_B,450,Null,extraction,1263603,17889,0,0.00%,1243430,99.82%,92397,0.073121859,6,6.49372E-05,18032FL-152-03-475_S506_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,92176,92176,13918576,92176,1,1,92176,3,3,1,7001075,7001075,256,14,7000805,57,55,0.000039,0.999961,0.948148,0.027814,0.022162,0,2,9.704237,0.965278,0,0,0.000177,0,0.999822,,0.021384,0.000778,0,0,0,80.832037,10.847589,0.00641,0,,,
18032FL-152-03-214_S245_L002,18032FL-152-03-214_S245_L002_sorted_MQ1.bam,Null_604_626_A,170,Null,extraction,461094,2840,0,0.00%,457281,99.79%,27969,0.060657914,24,0.000858093,18032FL-152-03-214_S245_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,27838,27838,4203538,27838,1,1,27838,14,14,1,2121709,2121709,1245,30,2120434,286,284,0.000601,0.999399,0.976471,0.135267,0.111198,0,14,155.729077,0.958333,0,0,0.000247,0,0.999742,,0.018663,0.01633,0.005832,0,0,67.614384,12.363919,0.013804,0,,,
18032FL-152-03-480_S511_L002,18032FL-152-03-480_S511_L002_sorted_MQ1.bam,Null_604_626_B,456,Null,extraction,1233995,11533,0,0.00%,1220510,99.84%,69063,0.055967001,13,0.000188234,18032FL-152-03-480_S511_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,68792,68792,10387592,68792,1,1,68792,5,5,1,5031754,5031754,580,32,5031142,142,134,0.000122,0.999878,0.947712,0.063016,0.05521,0,5,30.591077,0.965278,0,0,0.000256,0,0.999742,,0.024106,0.010109,0,0,0,68.351477,11.275272,0.011928,0,,,
18032FL-152-03-218_S249_L002,18032FL-152-03-218_S249_L002_sorted_MQ1.bam,Null_627_649_A,174,Null,extraction,266222,6036,0,0.00%,259711,99.82%,17225,0.06470164,4,0.000232221,18032FL-152-03-218_S249_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,17132,17132,2586932,17132,1,1,17132,1,1,1,1358162,1358162,175,6,1357981,33,31,0.000133,0.999867,0.966851,0.019013,0.01283,0,2,34.195791,0.979167,0,0,0.000205,0,0.999792,,0.00972,0.00311,0,0,0,73.250389,12.674961,0.000919,0,,,
18032FL-152-03-484_S515_L002,18032FL-152-03-484_S515_L002_sorted_MQ1.bam,Null_627_649_B,460,Null,extraction,1373502,5044,0,0.00%,1366522,99.86%,43482,0.031657762,9,0.000206982,18032FL-152-03-484_S515_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,43177,43177,6519727,43177,1,1,43177,4,4,1,3186688,3186688,382,21,3186285,67,61,0.000126,0.999874,0.947891,0.041504,0.02605,0,3,31.813393,0.965278,0,0,0.000422,0,0.999575,,0.017496,0.007776,0,0,0,71.88958,12.674961,0.005347,0,,,
18032FL-152-03-221_S252_L002,18032FL-152-03-221_S252_L002_sorted_MQ1.bam,Null_650_672_A,178,Null,extraction,709425,14479,0,0.00%,693493,99.79%,47866,0.067471544,6,0.00012535,18032FL-152-03-221_S252_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,47733,47733,7207683,47733,1,1,47733,2,2,1,3659661,3659661,241,16,3659404,39,35,0.00007,0.99993,0.937743,0.026184,0.015163,0,3,17.476818,0.979167,0,0,0.000192,0,0.999806,,0.009331,0.005054,0,0,0,81.065319,17.379471,0.004683,0,,,
18032FL-152-03-487_S518_L002,18032FL-152-03-487_S518_L002_sorted_MQ1.bam,Null_650_672_B,463,Null,extraction,1080447,13329,0,0.00%,1065197,99.82%,61811,0.057208729,14,0.000226497,18032FL-152-03-487_S518_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,61609,61609,9302959,61609,1,1,61609,2,2,1,4590838,4590838,483,44,4590311,69,56,0.000115,0.999885,0.916509,0.052477,0.026827,0,8,27.921667,0.965278,0,0,0.000254,0,0.999743,,0.01283,0.005054,0,0,0,75.933126,12.247278,0.00381,0,,,
18032FL-152-03-225_S256_L002,18032FL-152-03-225_S256_L002_sorted_MQ1.bam,Null_673_695_A,182,Null,extraction,218237,2753,0,0.00%,215106,99.82%,14861,0.068095694,6,0.000403741,18032FL-152-03-225_S256_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,14812,14812,2236612,14812,1,1,14812,5,5,1,1159593,1159593,305,6,1159282,57,57,0.000268,0.999732,0.980707,0.033138,0.022162,0,4,69.80402,0.979167,0,0,0.000227,0,0.999768,,0.01283,0.00311,0,0,0,78.1493,12.247278,0.004771,0,,,
18032FL-152-03-491_S522_L002,18032FL-152-03-491_S522_L002_sorted_MQ1.bam,Null_673_695_B,468,Null,extraction,1370896,4036,0,0.00%,1364836,99.85%,33082,0.024131663,10,0.000302279,18032FL-152-03-491_S522_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,32796,32796,4952196,32796,1,1,32796,6,6,1,2333808,2333808,517,11,2333280,144,120,0.000226,0.999774,0.979167,0.056171,0.055988,0,4,58.791101,0.965278,0,0,0.00057,0,0.999426,,0.026439,0.012442,0,0,0,69.712286,11.275272,0.007605,0,,,
18032FL-152-03-234_S265_L002,18032FL-152-03-234_S265_L002_sorted_MQ1.bam,Null_699_718_A,192,Null,extraction,510329,7585,0,0.00%,501463,99.75%,34116,0.066850992,5,0.000146559,18032FL-152-03-234_S265_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,34008,34008,5135208,34008,1,1,34008,3,3,1,2580121,2580121,160,19,2579942,19,15,0.000069,0.999931,0.893855,0.017384,0.007387,0,4,16.457584,0.986111,0,0,0.000214,0,0.999784,,0.005054,0.000778,0,0,0,81.065319,17.807154,0.002073,0,,,
18032FL-152-03-500_S531_L002,18032FL-152-03-500_S531_L002_sorted_MQ1.bam,Null_699_718_B,478,Null,extraction,1032586,7836,0,0.00%,1022981,99.83%,69804,0.067601149,4,5.73033E-05,18032FL-152-03-500_S531_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,69603,69603,10510053,69603,1,1,69603,1,1,1,5215815,5215815,181,8,5215626,47,45,0.000036,0.999964,0.957672,0.019665,0.018274,0,1,9.209638,0.972222,0,0,0.000222,0,0.999777,,0.018274,0,0,0,0,75.933126,11.275272,0.002757,0,,,
18032FL-152-03-236_S267_L002,18032FL-152-03-236_S267_L002_sorted_MQ1.bam,Null_719_741_A,194,Null,extraction,267411,5279,0,0.00%,261682,99.83%,14754,0.055173497,3,0.000203335,18032FL-152-03-236_S267_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,14688,14688,2217888,14688,1,1,14688,3,3,1,1125394,1125394,126,6,1125262,18,18,0.000117,0.999883,0.954545,0.01369,0.006998,0,2,29.713385,0.986111,0,0,0.000209,0,0.999789,,0.003888,0.00311,0,0,0,80.832037,12.674961,0.000854,0,,,
18032FL-152-03-502_S533_L002,18032FL-152-03-502_S533_L002_sorted_MQ1.bam,Null_719_741_B,480,Null,extraction,1026177,18421,0,0.00%,1005704,99.80%,69554,0.06777973,14,0.000201282,18032FL-152-03-502_S533_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,69374,69374,10475474,69374,1,1,69374,5,5,1,5322134,5322134,582,29,5321523,97,93,0.000115,0.999885,0.952537,0.063233,0.037714,0,5,29.021734,0.965278,0,0,0.000208,0,0.999789,,0.019051,0.007776,0,0,0,80.832037,10.303266,0.005446,0,,,
18032FL-152-03-241_S272_L002,18032FL-152-03-241_S272_L002_sorted_MQ1.bam,Null_742_764_A,200,Null,extraction,276698,3468,0,0.00%,272722,99.81%,18648,0.067394777,1,5.36251E-05,18032FL-152-03-241_S272_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,18593,18593,2807543,18593,1,1,18593,0,0,1,1409731,1409731,37,0,1409694,11,11,0.000026,0.999974,1,0.00402,0.004277,0,1,6.96549,0.993056,0,0,0.000201,0,0.999799,,0.004277,0,0,0,0,82.426128,17.807154,0.000782,0,,,
18032FL-152-03-507_S538_L002,18032FL-152-03-507_S538_L002_sorted_MQ1.bam,Null_742_764_B,485,Null,extraction,1097728,20402,0,0.00%,1075355,99.82%,75992,0.069226621,14,0.00018423,18032FL-152-03-507_S538_L002_sorted_MQ1_TargMetrics.txt:144_FullAmplicon,2442658688,9204,2572,75825,75825,11449575,75825,1,1,75825,5,5,1,5769870,5769870,495,40,5769335,80,68,0.000093,0.999907,0.925234,0.053781,0.031104,0,9,22.768024,0.972222,0,0,0.000182,0,0.999816,,0.018663,0.003888,0,0,0,76.788491,11.275272,0.004132,0,,,
